name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
jEdit,3.2.1,org.gjt.sp.jedit.JARClassLoader,14,2,0,11,88,35,6,7,8,0.673076923,889,1.0,1,0.842105263,0.6190476189999999,1,7,62.21428571,10,2.0714,4
jEdit,3.2.1,org.gjt.sp.jedit.gui.DefaultInputHandler,12,3,0,6,52,8,2,5,10,0.672727273,501,1.0,0,0.666666667,0.303030303,1,4,40.33333333,17,4.3333,5
jEdit,3.2.1,org.gjt.sp.jedit.gui.GrabKeyDialog,21,6,0,7,71,170,4,6,5,0.9,508,1.0,2,0.9701937409999999,0.16931216899999998,1,1,22.71428571,8,1.8571,1
jEdit,3.2.1,bsh.ConsoleInterface,6,1,0,1,6,15,1,0,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
jEdit,3.2.1,bsh.BSHBlock,3,2,0,14,10,3,5,9,2,2.0,63,0.0,0,0.9,0.6,1,1,20.0,1,0.6667,0
jEdit,3.2.1,bsh.BSHFormalParameters,2,2,0,9,6,1,3,6,1,1.0,54,0.0,0,0.947368421,0.666666667,1,2,24.5,1,0.5,0
jEdit,3.2.1,bsh.ReflectManager,4,1,0,3,12,6,1,2,4,0.666666667,37,1.0,1,0.0,0.5,0,0,8.0,2,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.PluginManager,11,6,0,11,64,27,6,9,1,0.775,595,1.0,0,0.984871407,0.363636364,0,0,52.36363636,12,1.9091,3
jEdit,3.2.1,bsh.BSHPrimaryExpression,2,2,0,8,8,1,1,7,1,2.0,50,0.0,0,0.947368421,0.625,1,1,24.0,1,0.5,0
jEdit,3.2.1,org.gjt.sp.jedit.search.CurrentBufferSet,6,1,0,6,8,15,3,3,6,2.0,24,0.0,0,0.0,0.5555555560000001,0,0,3.0,2,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchBar,13,5,0,14,65,14,4,14,4,0.6333333329999999,398,1.0,2,0.981954887,0.323076923,2,5,29.23076923,8,1.6154,3
jEdit,3.2.1,org.gjt.sp.jedit.textarea.MarkerHighlight,8,1,0,8,28,6,1,7,8,0.6785714290000001,160,1.0,2,0.0,0.234375,0,0,18.5,6,2.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.AboutDialog,3,7,0,4,33,3,1,4,3,1.0,176,1.0,0,0.996946565,0.666666667,0,0,57.33333333,1,0.6667,2
jEdit,3.2.1,org.gjt.sp.jedit.BeanShell,15,1,0,26,75,73,9,19,12,0.7857142859999999,736,1.0,3,0.0,0.247619048,0,0,47.66666667,13,4.4,4
jEdit,3.2.1,org.gjt.sp.jedit.msg.EditPaneUpdate,5,3,0,5,13,4,2,4,4,0.875,50,0.25,0,0.666666667,0.5,1,1,8.2,1,0.6,0
jEdit,3.2.1,bsh.BSHTypedVariableDeclaration,3,2,0,11,13,3,1,10,1,1.0,101,0.0,0,0.9,0.444444444,1,1,32.33333333,6,2.3333,0
jEdit,3.2.1,org.gjt.sp.jedit.EditAction,16,1,2,23,25,106,21,2,15,0.8,128,1.0,0,0.0,0.20535714300000002,0,0,6.875,3,1.1875,0
jEdit,3.2.1,org.gjt.sp.jedit.EditServer,6,2,0,6,50,9,3,5,3,0.8,305,1.0,0,0.924242424,0.305555556,0,0,49.16666667,8,2.0,4
jEdit,3.2.1,org.gjt.sp.jedit.gui.MacrosMenu,6,8,0,10,24,15,1,10,4,2.0,144,0.0,0,0.994206257,0.333333333,1,7,23.0,5,2.1667,0
jEdit,3.2.1,org.gjt.sp.jedit.options.ModeOptionPane,12,6,0,6,38,28,3,5,1,0.392344498,645,1.0,2,0.983655275,0.5,1,3,51.16666667,5,1.4167,3
jEdit,3.2.1,org.gjt.sp.jedit.gui.OptionsDialog,14,7,0,24,106,69,3,24,8,0.8692307690000001,708,1.0,2,0.98048048,0.174603175,0,0,48.85714286,9,2.2143,2
jEdit,3.2.1,org.gjt.sp.jedit.ModeCatalogHandler,6,2,0,5,28,3,1,5,4,0.771428571,230,1.0,0,0.7222222220000001,0.7222222220000001,1,3,36.16666667,7,3.0,1
jEdit,3.2.1,org.gjt.sp.jedit.textarea.TextAreaHighlight,3,1,0,5,3,3,4,1,3,2.0,3,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.EBPlugin,2,2,0,4,3,1,1,3,1,2.0,6,0.0,0,0.9,0.75,0,0,2.0,1,0.5,0
jEdit,3.2.1,org.gjt.sp.jedit.MiscUtilities,28,1,0,45,60,378,43,2,24,2.0,950,0.0,0,0.0,0.18367346899999998,0,0,32.92857143,14,3.7143,4
jEdit,3.2.1,gnu.regexp.RETokenStart,3,2,0,4,9,1,1,3,0,0.5,106,1.0,0,0.7777777779999999,0.444444444,1,2,34.0,11,4.0,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.TextRenderer2D,6,2,0,1,23,1,0,1,2,0.6,141,1.0,0,0.6875,0.47619047600000003,1,2,22.16666667,3,1.3333,0
jEdit,3.2.1,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,7,1,0,5,16,0,1,4,4,0.666666667,416,1.0,1,0.0,0.265306122,0,0,57.14285714,14,4.1429,3
jEdit,3.2.1,org.gjt.sp.jedit.options.StyleEditor,5,7,0,5,52,2,1,4,4,0.642857143,380,1.0,0,0.99391172,0.4,0,0,73.6,6,2.6,0
jEdit,3.2.1,org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,5,2,0,5,28,2,1,4,4,0.5625,199,1.0,0,0.935483871,0.46666666700000003,1,7,38.0,8,2.2,1
jEdit,3.2.1,org.gjt.sp.jedit.Buffer,126,3,0,102,316,6941,79,40,90,0.95255814,5047,0.790697674,7,0.324324324,0.068783069,1,1,38.71428571,25,3.5317,25
jEdit,3.2.1,org.gjt.sp.jedit.gui.BufferOptions,15,7,0,12,91,47,2,11,3,0.8080357140000001,1186,1.0,3,0.979010495,0.283333333,1,1,77.0,7,1.3333,6
jEdit,3.2.1,gnu.regexp.CharIndexed,3,1,0,24,3,3,24,0,3,1.5,4,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,0
jEdit,3.2.1,bsh.InterpreterError,1,4,0,16,2,0,16,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.HistoryModel,10,1,0,10,47,17,8,3,8,0.622222222,299,1.0,0,0.0,0.35,0,0,28.4,10,2.8,0
jEdit,3.2.1,com.microstar.xml.XmlHandler,13,1,0,6,13,78,6,0,13,2.0,13,0.0,0,0.0,0.43076923100000003,0,0,0.0,1,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.syntax.ParserRule,1,1,0,6,2,0,6,0,0,2.0,21,0.0,1,0.0,1.0,0,0,15.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.SplashScreen,3,5,0,4,37,1,2,3,2,0.5,138,1.0,0,0.996710526,0.5,0,0,44.66666667,2,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.options.ShortcutsOptionPane,13,6,0,11,60,50,5,10,1,0.816666667,361,1.0,1,0.982195846,0.243589744,4,12,26.38461538,5,1.9231,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.ViewRegisters,6,7,0,8,47,9,3,8,3,0.8,311,1.0,0,0.992401216,0.38888888899999996,0,0,50.33333333,1,0.8333,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.EnhancedMenu,1,7,6,8,21,0,7,2,1,2.0,93,0.0,0,1.0,1.0,0,0,92.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.DockableWindow,2,1,0,12,2,1,12,0,2,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.Autosave,4,1,0,2,11,4,1,2,3,0.666666667,58,1.0,0,0.0,0.333333333,0,0,13.25,4,2.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.CompleteWord,6,5,0,5,34,0,3,5,2,0.4,129,1.0,1,0.991816694,0.27777777800000003,0,0,20.0,1,0.8333,1
jEdit,3.2.1,bsh.BSHMethodDeclaration,3,2,0,11,14,1,2,10,2,0.875,134,0.0,2,0.9,0.5555555560000001,1,3,42.33333333,1,0.6667,0
jEdit,3.2.1,org.gjt.sp.jedit.options.ContextOptionPane,13,6,0,13,65,46,7,9,1,0.7857142859999999,438,1.0,0,0.982195846,0.333333333,2,4,32.15384615,9,2.2308,1
jEdit,3.2.1,bsh.BSHSwitchLabel,2,2,0,7,5,1,2,5,2,1.0,22,0.0,0,0.947368421,0.625,1,1,9.5,1,0.5,0
jEdit,3.2.1,org.gjt.sp.jedit.io.UrlVFS,6,2,0,4,19,15,1,4,6,2.0,93,0.0,0,0.807692308,0.5,1,3,14.5,2,1.0,1
jEdit,3.2.1,org.gjt.sp.util.WorkThread,14,2,0,8,34,37,5,4,11,0.7606837609999999,324,1.0,1,0.8243243240000001,0.22448979600000002,0,0,21.5,8,1.7143,1
jEdit,3.2.1,bsh.BSHPrimarySuffix,5,2,0,16,35,10,2,14,1,1.142857143,256,0.0,0,0.818181818,0.72,0,0,48.8,1,0.8,0
jEdit,3.2.1,org.gjt.sp.jedit.Abbrevs,18,1,0,12,96,47,4,10,9,0.773109244,730,1.0,0,0.0,0.10457516300000001,0,0,39.16666667,16,2.7222,0
jEdit,3.2.1,bsh.BSHPrimitiveType,2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.947368421,0.75,0,0,3.5,1,0.5,0
jEdit,3.2.1,org.gjt.sp.jedit.io.BufferIORequest,11,2,0,10,96,21,2,10,3,0.828571429,1272,0.5,3,0.333333333,0.23636363600000002,0,0,113.3636364,17,4.9091,9
jEdit,3.2.1,org.gjt.sp.jedit.search.BufferListSet,9,1,2,9,24,6,4,7,8,0.375,174,1.0,0,0.0,0.296296296,0,0,18.22222222,6,1.8889,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.FontSelector,3,6,0,5,18,3,4,2,1,2.0,71,0.0,0,0.997382199,0.444444444,0,0,22.66666667,2,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.Selection,10,1,2,15,17,23,14,1,7,0.7777777779999999,80,0.0,0,0.0,0.4,0,0,6.6,1,0.7,1
jEdit,3.2.1,org.gjt.sp.jedit.syntax.Token,2,1,0,4,7,0,4,0,2,1.8,48,0.0,2,0.0,0.666666667,0,0,13.0,1,0.5,1
jEdit,3.2.1,org.gjt.sp.jedit.textarea.TextAreaPainter,45,4,0,15,122,462,8,8,39,0.899521531,1143,1.0,3,0.936231884,0.136752137,3,18,23.97777778,12,2.0889,16
jEdit,3.2.1,bsh.BSHIfStatement,3,2,0,11,10,3,4,7,2,2.0,79,0.0,0,0.9,0.533333333,1,1,25.33333333,1,0.6667,0
jEdit,3.2.1,org.gjt.sp.jedit.syntax.SyntaxStyle,4,1,0,10,5,0,10,0,4,0.666666667,28,1.0,0,0.0,0.5,0,0,5.25,1,0.75,0
jEdit,3.2.1,org.gjt.sp.jedit.Marker,6,1,0,8,10,0,7,2,3,0.65,57,1.0,1,0.0,0.41666666700000005,0,0,7.833333333,2,1.0,2
jEdit,3.2.1,gnu.regexp.RE,45,2,0,34,107,928,13,25,26,0.93006993,2533,0.46153846200000004,2,0.152173913,0.231060606,1,2,55.0,9,1.7778,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.EditorExiting,1,3,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,3.2.1,gnu.regexp.RETokenPOSIX,6,2,0,4,22,3,1,3,0,1.0625,288,0.0,0,0.636363636,0.28571428600000004,1,2,44.33333333,25,5.1667,0
jEdit,3.2.1,gnu.regexp.REFilterInputStream,5,3,0,4,18,8,0,4,5,0.375,173,1.0,2,0.818181818,0.36666666700000006,2,3,32.4,7,2.6,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.SearchSettingsChanged,1,3,0,4,2,0,2,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,3.2.1,gnu.regexp.RETokenAny,4,2,0,4,8,4,1,3,0,0.666666667,55,1.0,0,0.7,0.375,1,2,12.25,6,2.0,0
jEdit,3.2.1,bsh.NameSpace,51,1,1,44,135,1139,34,18,35,0.949090909,1644,0.818181818,4,0.0,0.11176470599999999,0,0,30.80392157,6,1.5882,0
jEdit,3.2.1,bsh.ParserConstants,1,1,0,12,1,0,12,0,0,2.0,617,0.0,0,0.0,0.0,0,0,496.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.MacrosChanged,1,3,0,4,2,0,2,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.search.CharIndexedSegment,4,1,0,2,5,0,1,1,3,0.0,63,1.0,0,0.0,0.666666667,0,0,14.25,2,1.5,0
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,17,6,0,14,59,94,13,9,8,0.8984375,334,1.0,1,0.976011994,0.213235294,3,6,18.17647059,5,1.3529,1
jEdit,3.2.1,gnu.regexp.RETokenWordBoundary,3,2,0,4,8,0,1,3,0,0.75,151,0.5,0,0.7777777779999999,0.444444444,1,2,48.0,18,7.3333,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.AddAbbrevDialog,6,6,0,7,35,5,3,6,1,0.833333333,229,1.0,2,0.992378049,0.333333333,0,0,36.16666667,1,0.8333,0
jEdit,3.2.1,bsh.BSHFormalParameter,3,2,0,9,7,1,3,6,1,1.0,30,0.0,0,0.947368421,0.666666667,1,2,8.0,1,0.3333,0
jEdit,3.2.1,com.microstar.xml.XmlParser,118,1,0,6,180,6075,5,1,27,0.921125975,5223,0.7173913040000001,1,0.0,0.138067061,0,0,42.48305085,9,1.4492,0
jEdit,3.2.1,org.gjt.sp.jedit.io.VFSManager,23,1,0,39,64,159,33,13,16,0.8585858590000001,300,1.0,3,0.0,0.103896104,0,0,11.65217391,9,1.4783,2
jEdit,3.2.1,org.gjt.sp.jedit.OptionGroup,9,1,0,5,20,0,3,2,9,0.5,111,1.0,0,0.0,0.25925925899999996,0,0,11.11111111,3,1.5556,0
jEdit,3.2.1,bsh.JJTParserState,12,1,0,3,25,0,2,1,0,0.436363636,218,1.0,0,0.0,0.39583333299999995,0,0,16.75,3,1.3333,0
jEdit,3.2.1,bsh.StringUtil,5,1,0,1,24,10,1,0,5,2.0,206,0.0,0,0.0,0.3,0,0,40.2,6,3.0,0
jEdit,3.2.1,org.gjt.sp.jedit.options.Abbrev,2,1,0,2,3,1,2,0,0,1.0,16,0.0,0,0.0,0.75,0,0,6.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.OptionPane,4,1,0,5,4,6,5,0,4,2.0,4,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,3.2.1,gnu.regexp.RETokenChar,5,2,0,5,12,0,2,3,0,0.375,127,1.0,0,0.636363636,0.3,1,2,24.0,4,1.6,0
jEdit,3.2.1,org.gjt.sp.util.WorkRequest,6,1,3,4,12,15,3,1,6,2.0,49,0.0,0,0.0,0.41666666700000005,0,0,7.166666667,2,1.5,0
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.InstallPluginsDialog,12,7,0,9,72,40,3,8,2,0.943181818,687,0.875,1,0.983433735,0.222222222,1,3,54.91666667,5,1.25,4
jEdit,3.2.1,bsh.BSHCastExpression,6,2,0,16,45,15,3,13,6,2.0,280,0.0,0,0.7826086959999999,0.229166667,1,1,45.66666667,1,0.8333,0
jEdit,3.2.1,com.microstar.xml.HandlerBase,14,1,6,8,16,91,6,2,14,2.0,38,0.0,0,0.0,0.41428571399999997,0,0,1.714285714,1,0.9286,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.ViewUpdate,5,3,0,6,13,4,2,4,4,0.833333333,47,0.333333333,0,0.666666667,0.5,1,1,7.8,1,0.6,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.TipOfTheDay,6,7,0,6,18,13,3,4,3,0.8,55,1.0,0,0.992401216,0.25,0,0,8.0,1,0.8333,2
jEdit,3.2.1,org.gjt.sp.jedit.gui.PluginsMenu,1,8,0,9,22,0,1,9,1,2.0,111,0.0,0,1.0,1.0,0,0,110.0,0,0.0,0
jEdit,3.2.1,bsh.BSHUnaryExpression,5,2,0,11,33,6,1,10,1,0.625,204,0.0,0,0.818181818,0.433333333,1,1,39.4,1,0.8,0
jEdit,3.2.1,bsh.BSHReturnStatement,2,2,0,9,7,1,1,8,1,1.0,28,0.0,0,0.947368421,0.625,1,1,12.5,1,0.5,0
jEdit,3.2.1,gnu.regexp.RETokenBackRef,3,2,0,4,8,0,1,3,0,0.5,77,1.0,0,0.7777777779999999,0.444444444,1,2,24.0,5,2.0,0
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.PluginList,5,1,0,11,26,0,4,8,0,0.5,155,0.0,0,0.0,0.46666666700000003,0,0,29.4,5,1.8,2
jEdit,3.2.1,gnu.regexp.CharIndexedCharArray,4,1,0,2,5,0,1,1,3,0.0,59,1.0,0,0.0,0.666666667,0,0,13.25,3,1.75,0
jEdit,3.2.1,bsh.TargetError,11,4,0,18,26,13,14,5,11,0.1,171,0.0,0,0.764705882,0.545454545,2,2,14.45454545,2,0.9091,0
jEdit,3.2.1,gnu.regexp.CharIndexedInputStream,5,1,0,3,12,0,2,1,3,0.53125,251,1.0,0,0.0,0.6,0,0,47.6,10,3.8,0
jEdit,3.2.1,bsh.BSHAllocationExpression,8,2,0,18,37,28,1,17,1,2.0,271,0.0,0,0.72,0.363636364,1,1,32.875,1,0.875,0
jEdit,3.2.1,bsh.BSHMethodInvocation,2,2,0,12,17,1,1,11,1,2.0,63,0.0,0,0.947368421,0.625,1,1,30.5,1,0.5,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.VFSUpdate,3,2,0,6,9,0,4,2,3,0.0,34,1.0,0,0.7142857140000001,0.666666667,1,1,10.0,1,0.6667,0
jEdit,3.2.1,bsh.BSHReturnType,2,2,0,8,5,1,2,6,1,1.0,19,0.0,0,0.947368421,0.666666667,0,0,8.0,1,0.5,0
jEdit,3.2.1,bsh.BSHStatementExpressionList,2,2,0,7,6,1,1,6,1,2.0,28,0.0,0,0.947368421,0.625,1,1,13.0,1,0.5,0
jEdit,3.2.1,bsh.BshMethod,4,1,0,13,20,0,5,10,4,0.5555555560000001,301,0.333333333,2,0.0,0.35714285700000004,0,0,73.5,2,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.LogViewer,3,5,0,5,14,3,1,4,3,2.0,55,0.0,0,0.996946565,1.0,0,0,17.33333333,1,0.6667,0
jEdit,3.2.1,gnu.regexp.IntPair,1,1,0,1,2,0,1,0,0,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.io.FileVFS,21,2,0,12,94,198,5,9,19,0.94,981,0.6,0,0.525,0.375,2,4,45.47619048,16,3.1905,6
jEdit,3.2.1,org.gjt.sp.jedit.gui.EnhancedCheckBoxMenuItem,7,7,0,5,38,9,2,4,4,0.611111111,210,1.0,1,0.993811881,0.3,3,13,28.14285714,8,2.1429,2
jEdit,3.2.1,org.gjt.sp.jedit.jEdit,99,1,0,162,325,4043,137,48,67,0.9151020409999999,4367,1.0,7,0.0,0.059417705999999994,0,0,42.85858586,56,4.0707,23
jEdit,3.2.1,org.gjt.sp.jedit.msg.EditorStarted,1,3,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,3.2.1,bsh.BSHAmbiguousName,7,2,0,16,17,19,8,8,6,0.333333333,53,0.0,0,0.75,0.457142857,1,1,6.428571429,1,0.8571,0
jEdit,3.2.1,org.gjt.sp.jedit.io.FileRootsVFS,6,2,0,4,20,13,1,3,5,0.95,126,0.75,0,0.807692308,0.541666667,1,3,19.33333333,4,1.3333,0
jEdit,3.2.1,org.gjt.sp.jedit.search.RESearchMatcher,4,1,0,11,25,0,2,9,3,0.611111111,145,0.833333333,3,0.0,0.583333333,0,0,33.75,3,1.0,4
jEdit,3.2.1,org.gjt.sp.jedit.search.HyperSearchRequest,6,2,0,14,40,3,3,14,2,0.72,252,1.0,3,0.5,0.305555556,1,1,40.16666667,10,2.3333,3
jEdit,3.2.1,bsh.BlockNameSpace,3,2,0,4,10,3,2,2,2,2.0,40,0.0,0,0.96,0.583333333,0,0,12.33333333,2,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.InputHandler,16,2,1,13,47,48,8,10,14,0.780952381,443,1.0,2,0.166666667,0.24107142899999998,0,0,26.25,14,2.625,6
jEdit,3.2.1,bsh.NameSource,2,1,0,2,2,1,2,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.Roster,5,1,0,9,14,0,8,2,0,0.0,82,1.0,0,0.0,0.46666666700000003,0,0,15.2,4,2.0,0
jEdit,3.2.1,bsh.CommandLineReader,4,3,0,1,8,4,1,0,4,1.0,82,0.0,0,0.857142857,0.35,2,2,18.5,1,0.75,0
jEdit,3.2.1,bsh.CallStack,11,1,0,39,25,0,38,2,11,0.0,135,1.0,0,0.0,0.484848485,0,0,11.18181818,2,1.1818,0
jEdit,3.2.1,org.gjt.sp.jedit.search.HyperSearchResults,13,5,0,17,53,54,8,12,9,0.875,303,0.833333333,1,0.981954887,0.26153846199999997,3,12,21.84615385,10,1.6923,2
jEdit,4.3,org.gjt.sp.jedit.bufferio.BufferAutosaveRequest,2,3,0,9,16,1,1,9,2,2.0,113,0.0,0,0.933333333,0.583333333,0,0,55.5,9,4.5,0
jEdit,4.3,org.gjt.sp.jedit.bsh.CommandLineReader,4,3,0,1,8,4,1,0,4,1.0,82,0.0,0,0.857142857,0.35,2,2,18.5,1,0.75,0
jEdit,4.3,org.gjt.sp.jedit.bufferset.BufferSet,18,1,0,16,55,0,11,8,13,0.647058824,687,1.0,0,0.0,0.426470588,0,0,36.88888889,12,2.5,1
jEdit,4.3,org.gjt.sp.jedit.options.GeneralOptionPane,6,6,0,4,36,1,1,4,1,0.8875,464,0.6875,0,0.992581602,0.5,3,5,73.66666667,7,2.1667,0
jEdit,4.3,org.gjt.sp.util.XMLUtilities,4,1,0,26,29,6,25,1,3,2.0,213,0.0,0,0.0,0.291666667,0,0,52.25,15,4.75,0
jEdit,4.3,org.gjt.sp.jedit.ActionContext,5,2,2,22,6,10,17,5,5,2.0,26,0.0,0,0.636363636,0.9,0,0,4.2,1,0.8,0
jEdit,4.3,org.gjt.sp.jedit.bsh.ClassGenerator,5,1,1,14,13,10,4,10,5,1.0,34,1.0,1,0.0,0.292307692,0,0,5.6,1,0.8,0
jEdit,4.3,org.gjt.sp.jedit.textarea.Gutter,51,4,0,22,125,1041,10,17,41,0.948333333,1243,0.833333333,6,0.92816092,0.10049019599999999,3,20,22.66666667,30,2.1569,0
jEdit,4.3,org.gjt.sp.jedit.bsh.BSHArguments,2,2,0,11,11,1,5,6,1,2.0,53,0.0,0,0.944444444,0.625,0,0,25.5,1,0.5,0
jEdit,4.3,org.gjt.sp.jedit.Buffer,89,2,0,141,269,3550,119,43,66,0.9612299470000001,2699,0.588235294,2,0.570731707,0.103620474,1,10,28.94382022,35,3.2135,0
jEdit,4.3,org.gjt.sp.jedit.bsh.BSHThrowStatement,2,2,0,7,7,1,1,6,1,2.0,32,0.0,0,0.944444444,0.625,1,1,15.0,1,0.5,0
jEdit,4.3,org.gjt.sp.jedit.bsh.collection.CollectionIterator,4,1,0,2,15,0,1,1,3,0.333333333,54,1.0,0,0.0,0.75,0,0,12.25,4,1.5,0
jEdit,4.3,org.gjt.sp.jedit.buffer.FoldHandler,9,1,3,16,14,28,16,2,8,0.916666667,50,0.333333333,1,0.0,0.296296296,1,1,4.222222222,3,1.1111,0
jEdit,4.3,org.gjt.sp.util.StringList,11,4,0,0,26,55,0,0,11,1.1,173,1.0,0,0.8860759490000001,0.257575758,1,1,14.63636364,4,1.4545,0
jEdit,4.3,org.gjt.sp.jedit.io.GlobVFSFileFilter,7,1,0,8,15,1,4,4,7,0.41666666700000005,62,1.0,0,0.0,0.523809524,0,0,7.571428571,3,1.2857,0
jEdit,4.3,org.gjt.sp.jedit.help.HelpViewerInterface,8,1,0,6,8,28,6,0,8,2.0,8,0.0,0,0.0,0.325,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.search.HyperSearchFolderNode,4,1,0,4,9,0,4,0,3,0.5555555560000001,49,1.0,0,0.0,0.5555555560000001,0,0,10.5,2,0.75,0
jEdit,4.3,org.gjt.sp.jedit.bufferio.BufferIORequest,9,2,4,16,56,24,6,11,3,1.0625,601,0.3,3,0.428571429,0.174603175,0,0,63.55555556,1,0.8889,0
jEdit,4.3,org.gjt.sp.jedit.bsh.BSHFormalComment,18,2,0,6,36,153,1,5,18,1.058823529,84,0.0,0,0.5,0.268518519,1,5,3.611111111,1,0.9444,0
jEdit,4.3,org.gjt.sp.jedit.visitors.JEditVisitor,3,1,0,7,3,3,5,3,3,2.0,3,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.bsh.ClassGeneratorUtil,22,1,0,34,114,219,1,33,6,0.962406015,2003,0.0,5,0.0,0.159090909,0,0,89.18181818,18,5.4545,0
jEdit,4.3,org.gjt.sp.jedit.gui.DockableWindowContainer,5,1,0,7,5,10,7,1,5,2.0,5,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,4.3,org.gjt.sp.jedit.buffer.DefaultFoldHandlerProvider,4,1,0,3,12,0,1,2,4,0.0,37,1.0,0,0.0,0.5,0,0,8.0,1,0.75,0
jEdit,4.3,org.gjt.sp.jedit.msg.VFSPathSelected,4,2,0,4,6,2,1,3,4,0.666666667,26,1.0,0,0.5,0.4375,0,0,5.0,1,0.75,0
jEdit,4.3,org.gjt.sp.jedit.bsh.Modifiers,8,1,0,16,17,22,16,0,4,1.0,160,0.0,0,0.0,0.5,0,0,18.5,8,2.125,0
jEdit,4.3,org.gjt.sp.jedit.bsh.ReturnControl,1,1,0,12,2,0,10,2,1,2.0,16,0.0,1,0.0,1.0,0,0,12.0,0,0.0,0
jEdit,4.3,org.gjt.sp.jedit.bufferset.BufferSetAdapter,5,1,1,3,6,10,1,2,5,2.0,12,0.0,0,0.0,0.7333333329999999,0,0,1.4,1,0.8,0
jEdit,4.3,org.gjt.sp.jedit.search.PatternSearchMatcher,5,2,0,4,25,2,1,3,4,0.41666666700000005,301,1.0,0,0.25,0.44,0,0,58.6,28,6.4,0
jEdit,4.3,org.gjt.sp.jedit.io.VFS,43,1,4,52,116,805,40,23,35,0.977513228,962,0.27777777800000003,0,0.0,0.21587301600000003,0,0,20.95348837,7,1.4884,0
jEdit,4.3,org.gjt.sp.jedit.textarea.SquareFoldPainter,2,2,0,1,4,1,0,1,1,2.0,14,0.0,0,0.8,0.666666667,1,1,6.0,1,0.5,0
jEdit,4.3,org.gjt.sp.jedit.bsh.Token,3,1,0,4,4,3,4,0,3,1.4375,23,0.0,2,0.0,0.5,0,0,4.0,2,1.0,0
jEdit,4.3,org.gjt.sp.jedit.gui.ListModelEditor,4,1,0,3,22,6,2,2,2,2.0,105,0.0,0,0.0,0.666666667,0,0,25.25,4,2.0,0
jEdit,4.3,org.gjt.sp.jedit.buffer.LineManager,17,1,0,5,27,10,1,4,15,0.6796875,709,1.0,1,0.0,0.388235294,0,0,40.23529412,17,3.5294,0
